ID	title	year	runtime	rating	votes	budget	opening_weekend_usa	gross_usa	worldwide_gross	genres
tt0211443	Jason X	2001	91	4.4	47698	11000000	6649006	13121555	17077882	Action,Horror,Sci-Fi
tt0211465	Knockaround Guys	2001	92	6.1	21670	n/a	5016852	11715637	12806614	Crime,Drama,Thriller
tt0211915	Amélie	2001	122	8.3	665795	10000000	136470	33225499	173924742	Comedy,Romance
tt0211933	Awake	2007	84	6.5	70316	8600000	5856872	14377198	32685679	Crime,Drama,Mystery
tt0211938	Bait	2000	119	5.8	10167	51000000	5485591	15325127	15471969	Action,Comedy,Crime
tt0211946	Berlin Calling	2008	100	7.3	12476	n/a	n/a	n/a	598894	Comedy,Drama,Music
tt0212338	Meet the Parents	2000	108	7.0	296983	55000000	28623300	166244045	330444045	Comedy,Romance
tt0212346	Miss Congeniality	2000	109	6.2	174151	45000000	10046534	106807667	212742720	Action,Comedy,Crime
tt0212380	Blow Dry	2001	94	6.2	7556	n/a	240166	637769	830286	Comedy,Drama,Romance
tt0212712	2046	2004	129	7.4	47760	12000000	113074	1444588	19470239	Drama,Romance,Sci-Fi
tt0212720	A.I. Artificial Intelligence	2001	146	7.2	278578	100000000	29352630	78616689	235926552	Drama,Sci-Fi
tt0212826	Bread and Roses	2000	110	7.1	5071	n/a	49662	533479	706876	Drama
tt0212830	Bruiser	2000	99	5.3	5355	5000000	n/a	n/a	14960	Horror,Mystery
tt0212879	Citizen Toxie: The Toxic Avenger IV	2000	109	6.2	4891	500000	n/a	n/a	n/a	Action,Comedy,Fantasy
tt0212985	Hannibal	2001	131	6.8	241024	87000000	58003121	165092268	351692268	Crime,Drama,Thriller
tt0213149	Pearl Harbor	2001	183	6.2	297687	140000000	59078912	198542554	449220945	Action,Drama,History
tt0213203	Rugrats in Paris: The Movie	2000	78	6.1	10371	30000000	22718184	76507756	103291131	Adventure,Animation,Comedy
tt0213790	The Ladies Man	2000	84	5.2	12012	24000000	5426390	13616610	13743212	Comedy
tt0213847	Malena	2000	108	7.5	82393	n/a	62282	3448233	14493284	Comedy,Drama,Romance
tt0213890	Mohabbatein	2000	216	7.1	25345	4000000	570000	1070000	4279351	Drama,Musical,Romance
tt0214388	100 Girls	2000	94	5.8	20109	n/a	n/a	n/a	132555	Comedy,Romance
tt0214529	Belphegor: Phantom of the Louvre	2001	97	4.5	4460	n/a	n/a	n/a	2863896	Fantasy,Horror,Mystery
tt0215129	Road Trip	2000	93	6.4	150824	16000000	15484004	68540777	119754278	Adventure,Comedy
tt0215545	Bamboozled	2000	135	6.5	9654	10000000	190720	2274979	2463650	Comedy,Drama,Music
tt0215750	Enemy at the Gates	2001	131	7.6	228915	68000000	13810266	51401758	96976270	Drama,History,War
tt0216216	The 6th Day	2000	123	5.9	112184	82000000	13020883	34604280	96085477	Action,Mystery,Sci-Fi
tt0216625	Code Unknown	2000	118	7.2	10869	n/a	n/a	95242	95242	Drama
tt0216651	Vampire Hunter D: Bloodlust	2000	103	7.7	27397	n/a	25521	151086	151086	Action,Animation,Fantasy
tt0216787	The Taste of Others	2000	112	7.2	8592	n/a	n/a	891369	1021938	Comedy,Drama,Romance
tt0216799	Harrison's Flowers	2000	130	7.1	5901	8000000	867635	1871025	3033646	Drama,Romance,War
tt0216800	With a Friend Like Harry...	2000	117	7.1	9244	n/a	29495	3830441	15476522	Comedy,Drama,Mystery
tt0217505	Gangs of New York	2002	167	7.5	380022	100000000	9100000	77812000	193772504	Crime,Drama
tt0217630	Loser	2000	98	5.3	25661	20000000	6008611	15618626	18404706	Comedy,Romance
tt0217756	Ready to Rumble	2000	107	5.4	13065	24000000	5257778	12394327	12452362	Comedy,Sport
tt0217869	Unbreakable	2000	106	7.3	364689	75000000	30330771	95011339	248118121	Drama,Mystery,Sci-Fi
tt0218378	The Claim	2000	120	6.4	5781	n/a	7131	669258	885836	Drama,Romance,Western
tt0218619	Soul Survivors	2001	84	3.9	7993	17000000	1140698	3111545	4299141	Horror,Mystery,Thriller
tt0218817	Antitrust	2001	105	6.1	27689	30000000	5486209	11328094	18195610	Action,Crime,Drama
tt0218839	Best in Show	2000	90	7.4	51964	10000000	413436	18715392	20789556	Comedy
tt0218864	Buying the Cow	2002	88	5.9	6444	n/a	n/a	n/a	n/a	Comedy,Romance
tt0218922	Original Sin	2001	116	6.1	51344	42000000	6402741	16534221	35402320	Drama,Mystery,Romance
tt0218967	The Family Man	2000	125	6.8	98281	60000000	10554960	75793305	124745083	Comedy,Drama,Fantasy
tt0219400	Waking Up in Reno	2002	91	5.4	5486	n/a	108930	267109	374312	Comedy,Romance
tt0219653	Dracula 2000	2000	99	4.8	30838	54000000	8636567	33022767	47053625	Action,Fantasy,Horror
tt0219699	The Gift	2000	112	6.6	59886	10000000	11827	12008642	44567606	Drama,Fantasy,Horror
tt0219822	Human Nature	2001	96	6.4	16820	n/a	297340	705308	1574660	Comedy,Drama
tt0219854	The Kid	2000	104	6.1	38620	65000000	12687726	69691949	110317580	Comedy,Family,Fantasy
tt0219952	Lucky Numbers	2000	105	5.0	9511	63000000	4536625	10042516	10890222	Comedy,Crime
tt0219965	Bandits	2001	123	6.5	63055	75000000	13050700	41575141	67631903	Comedy,Crime,Drama
tt0220099	The Tigger Movie	2000	77	6.3	16074	30000000	9427532	45554533	96159800	Animation,Comedy,Drama
tt0220100	Timecode	2000	97	6.0	6277	5000000	93148	1057750	1431406	Drama,Romance
tt0220506	Halloween: Resurrection	2002	94	4.0	35207	13000000	12292121	30354442	37664855	Horror,Thriller
tt0220580	Intacto	2001	108	6.9	12380	n/a	7362	307333	1864185	Drama,Romance,Thriller
tt0220627	Maelstrom	2000	87	7.0	4353	n/a	n/a	254380	254380	Drama
tt0220827	Sleepless	2001	117	6.2	5981	4000000	n/a	n/a	158811	Horror,Mystery,Thriller
tt0221027	Blow	2001	124	7.6	227977	53000000	12443461	52990775	83282296	Biography,Crime,Drama
tt0221073	Chopper	2000	94	7.2	34969	n/a	15044	236185	236185	Biography,Crime,Drama
tt0221218	The Glass House	2001	106	5.8	30281	30000000	5738448	18150259	23619609	Crime,Drama,Mystery
tt0222012	Hey Ram	2000	186	7.9	10527	n/a	169402	274675	274675	Crime,Drama,History
tt0222024	Hum Tumhare Hain Sanam	2002	174	5.4	6047	n/a	n/a	n/a	899867	Drama,Romance
tt0222270	Phir Bhi Dil Hai Hindustani	2000	160	6.2	6269	n/a	367238	588606	588606	Comedy,Drama,Musical
tt0222812	Beyond Re-Animator	2003	96	5.9	10426	3000000	n/a	n/a	302586	Comedy,Horror,Sci-Fi
tt0222850	The Broken Hearts Club: A Romantic Comedy	2000	94	6.9	6860	1000000	109694	1746585	2019121	Comedy,Drama,Romance
tt0222851	Brother	2000	114	7.2	20827	10000000	60029	450594	15250594	Crime,Drama,Thriller
tt0223897	Pay It Forward	2000	123	7.2	108495	40000000	9631359	33519628	55707411	Drama
tt0225071	Angel Eyes	2001	102	5.6	21557	53000000	9225575	24174218	29715606	Drama,Romance
tt0227005	Made	2001	95	6.4	16522	5000000	118003	5313300	5480653	Comedy,Crime,Drama
tt0227194	One 2 Ka 4	2001	169	5.4	4489	n/a	n/a	n/a	n/a	Action,Comedy,Crime
tt0227277	Burnt Money	2000	125	7.2	5844	n/a	n/a	183132	190075	Crime,Drama,Romance
tt0227445	The Score	2001	124	6.8	114730	68000000	19018807	71107711	113579918	Crime,Drama,Thriller
tt0227538	Spy Kids	2001	88	5.4	102005	35000000	26546881	112719001	147934180	Action,Adventure,Comedy
tt0227984	Formula 51	2001	93	6.3	46515	27000000	2817719	5204007	12881605	Action,Comedy,Crime
tt0228333	Ghosts of Mars	2001	98	4.9	48976	28000000	3804452	8709640	14010832	Action,Horror,Sci-Fi
tt0228687	Greedy Guts	2000	132	7.3	5685	n/a	n/a	n/a	125716	Animation,Comedy,Drama
tt0228750	Proof of Life	2000	135	6.2	53384	65000000	10207869	32598931	62761005	Action,Drama,Thriller
tt0228786	The Crimson Rivers	2000	106	6.9	55214	14000000	111026	594966	60103680	Crime,Horror,Mystery
tt0229260	Book of Shadows: Blair Witch 2	2000	90	3.9	34368	15000000	13223887	26437094	47737094	Adventure,Fantasy,Horror
tt0229340	Dinner Rush	2000	99	7.3	4733	n/a	110000	634566	933740	Crime,Drama,Romance
tt0230011	Atlantis: The Lost Empire	2001	95	6.9	95112	120000000	329011	84056472	186053725	Action,Adventure,Animation
tt0230030	Bedazzled	2000	93	6.0	92257	48000000	13106526	37886980	90383208	Comedy,Fantasy
tt0230169	Ed Gein	2000	89	5.5	4905	n/a	5708	5708	n/a	Biography,Crime,Drama
tt0230600	The Others	2001	101	7.6	319672	17000000	14089952	96522687	209947037	Horror,Mystery,Thriller
tt0230838	Sweet November	2001	119	6.7	81716	40000000	9733954	25288103	65754228	Drama,Romance
tt0231402	Crocodile Dundee in Los Angeles	2001	92	4.8	22560	21150000	7714362	25635682	39438674	Action,Adventure,Comedy
tt0231448	Deuces Wild	2002	96	5.7	6776	10000000	2704682	6080065	6282446	Action,Crime,Drama
tt0231775	Down to Earth	2001	87	5.5	20895	49000000	17268883	64186502	71186502	Comedy,Fantasy
tt0232083	Merci pour le Chocolat	2000	101	6.6	4508	n/a	14868	443238	7972251	Crime,Drama,Mystery
tt0232500	The Fast and the Furious	2001	106	6.8	327654	38000000	40089015	144533925	207284863	Action,Crime,Thriller
tt0233142	3000 Miles to Graceland	2001	125	6.0	42239	62000000	7160521	15749959	18720175	Action,Comedy,Crime
tt0233469	Collateral Damage	2002	108	5.5	69485	85000000	15058432	40077257	78382433	Action,Drama,Thriller
tt0233841	Baran	2001	94	7.8	7399	n/a	21702	125900	166988	Drama,Romance
tt0234000	Kaho Naa... Pyaar Hai	2000	172	6.9	12576	n/a	n/a	n/a	n/a	Action,Romance
tt0234137	Love & Sex	2000	82	6.2	5027	n/a	58116	543896	580372	Comedy,Drama,Romance
tt0234215	The Matrix Reloaded	2003	138	7.2	488273	150000000	91774413	281576461	828774235	Action,Sci-Fi
tt0234288	Divided We Fall	2000	120	7.7	4706	n/a	28583	1332586	2046440	Comedy,Drama,War
tt0234354	Novocaine	2001	95	5.8	10392	8000000	418098	2036682	2534372	Comedy,Crime,Drama
tt0234829	Summer Catch	2001	104	5.0	14654	34000000	7018593	19753553	19772447	Comedy,Drama,Romance
tt0234853	The Tao of Steve	2000	87	6.6	7205	n/a	91791	4342203	4406030	Comedy,Drama,Romance
tt0235327	Dark Days	2000	82	7.8	6143	n/a	n/a	309648	333843	Documentary
tt0235679	Pokémon 3: The Movie	2000	93	5.8	12130	16000000	8240752	17052128	68411275	Action,Adventure,Animation
tt0235712	Ringu 0	2000	99	6.0	7869	6000000	n/a	n/a	n/a	Horror,Thriller
tt0235737	The Salton Sea	2002	103	7.1	28803	18000000	166309	764554	1073198	Crime,Drama,Mystery
tt0236027	Flickering Lights	2000	109	7.7	18022	n/a	n/a	n/a	2760077	Action,Comedy,Crime
tt0236216	The Filth and the Fury	2000	108	7.7	5382	n/a	13305	612192	612192	Biography,Documentary,Music
tt0236348	Josie and the Pussycats	2001	98	5.4	20762	39000000	4562455	14271015	14866015	Comedy,Music
tt0236388	The Original Kings of Comedy	2000	115	6.9	5127	13000000	11053832	38182790	38182790	Comedy,Documentary
tt0236493	The Mexican	2001	123	6.1	98700	57000000	20108829	66845033	147845033	Adventure,Comedy,Crime
tt0236640	Prozac Nation	2001	95	6.3	16511	9000000	n/a	n/a	129364	Biography,Drama,Romance
tt0236784	The Tailor of Panama	2001	109	6.1	26702	21000000	1837068	13729742	28008462	Comedy,Drama,Thriller
tt0237534	Brotherhood of the Wolf	2001	142	7.0	59821	29000000	475181	11260096	70752904	Action,Adventure,Drama
tt0237539	Bread and Tulips	2000	114	7.3	8690	n/a	32933	5318679	8478434	Comedy,Romance
tt0237572	The Pledge	2001	124	6.8	50918	35000000	5765347	19733089	29419291	Crime,Drama,Mystery
tt0237993	101 Reykjavík	2000	88	6.8	9088	n/a	n/a	126404	546459	Comedy,Romance
tt0238112	Captain Corelli's Mandolin	2001	131	5.9	31683	57000000	7209345	25543895	62112895	Drama,Music,Romance
tt0238119	Boys Don't Cry	2000	90	7.6	4753	n/a	n/a	n/a	n/a	Comedy,Crime
tt0238380	Equilibrium	2002	107	7.4	300065	20000000	541512	1203794	5368217	Action,Drama,Sci-Fi
tt0238546	Queen of the Damned	2002	101	5.3	50400	35000000	14757535	30336800	45479110	Drama,Fantasy,Horror
tt0238552	Replicant	2001	100	5.4	13084	17000000	n/a	n/a	71263	Action,Sci-Fi,Thriller
tt0238883	Brother 2	2000	122	7.8	10885	1500000	n/a	n/a	n/a	Action,Crime,Thriller
tt0238891	One Hundred Steps	2000	114	7.6	4724	n/a	n/a	n/a	216026	Biography,Crime,Drama
tt0238924	The Dangerous Lives of Altar Boys	2002	104	7.0	12794	12000000	55000	1815864	2036599	Comedy,Drama
tt0238936	Devdas	2002	185	7.6	35746	n/a	n/a	2745382	5427830	Drama,Musical,Romance
tt0238948	Double Take	2001	88	5.5	7841	24000000	11736236	29831583	31603059	Action,Comedy,Crime
tt0239395	Cats & Dogs	2001	87	5.1	53749	60000000	21707617	93385515	200687492	Action,Comedy,Family
tt0239948	Saving Silverman	2001	90	5.9	37286	22000000	7411852	19402030	26086706	Comedy,Crime,Romance
tt0239949	Say It Isn't So	2001	95	5.0	12228	25000000	2861903	5520393	12320393	Comedy,Romance
tt0239986	Sidewalks of New York	2001	108	6.4	6210	1000000	545132	2402652	3520373	Comedy,Romance
tt0240200	Water	2005	117	7.7	13791	n/a	56280	5529144	13014956	Drama
tt0240402	The Center of the World	2001	88	5.8	4421	n/a	67809	1101344	1460687	Drama,Romance
tt0240419	La Ciénaga	2001	103	7.1	4878	n/a	n/a	n/a	269021	Comedy,Drama
tt0240462	Dr. Dolittle 2	2001	87	4.7	39736	70000000	25037039	112952899	176104344	Comedy,Family,Fantasy
tt0240468	Kung Pow: Enter the Fist	2002	81	6.2	42125	10000000	7017474	16037962	16994625	Action,Comedy
tt0240510	The Four Feathers	2002	132	6.5	31421	35000000	6857879	18306166	29882645	Adventure,Drama,Romance
tt0240515	Freddy Got Fingered	2001	87	4.6	44423	14000000	7098459	14254993	14343028	Comedy
tt0240772	Ocean's Eleven	2001	116	7.8	483408	85000000	38107822	183417150	450717150	Crime,Thriller
tt0240890	Serendipity	2001	90	6.9	99257	28000000	13309241	50294317	77516304	Comedy,Romance
tt0240900	Slackers	2002	86	5.4	13422	14000000	2785283	5285941	6413915	Comedy,Romance
tt0240913	Under the Sand	2000	92	7.1	7776	n/a	32657	1452698	6531687	Drama,Mystery
tt0241025	Vanity Fair	2004	141	6.2	19916	23000000	4800000	16136476	19463185	Drama
tt0241303	Chocolat	2000	121	7.2	170545	25000000	157624	71509363	152699946	Drama,Romance
tt0241527	Harry Potter and the Sorcerer's Stone	2001	152	7.6	584964	125000000	90294621	318087620	978087613	Adventure,Family,Fantasy
tt0241760	The New Guy	2002	88	5.9	32422	13000000	9007833	29760152	31167388	Comedy
tt0242193	Bully	2001	108	6.9	33168	n/a	47502	480811	704808	Biography,Crime,Drama
tt0242252	The Affair of the Necklace	2001	118	6.1	4894	30000000	125523	471210	1198113	Drama,History,Romance
tt0242256	Alai Payuthey	2000	156	8.3	4435	n/a	n/a	n/a	n/a	Drama,Musical,Romance
tt0242423	Dude, Where's My Car?	2000	83	5.5	130091	13000000	13845914	46729800	73180723	Comedy,Mystery,Sci-Fi
tt0242445	Exit Wounds	2001	101	5.6	30822	50000000	18485586	51758599	79958599	Action,Comedy,Crime
tt0242519	Hera Pheri	2000	156	8.2	50068	n/a	n/a	n/a	n/a	Action,Comedy,Crime
tt0242527	The Hole	2001	102	6.2	42683	n/a	n/a	n/a	7819851	Drama,Mystery,Thriller
tt0242587	L.I.E.	2001	97	7.1	9274	700000	82530	1138836	1846059	Crime,Drama
tt0242653	The Matrix Revolutions	2003	129	6.7	423924	150000000	48475154	139313948	427344031	Action,Sci-Fi
tt0242795	Come Undone	2000	98	6.7	4620	n/a	n/a	326484	326484	Drama,Romance
tt0242888	The Sleeping Dictionary	2003	109	6.6	7856	12000000	n/a	n/a	57524	Drama,Romance
tt0242998	Valentine	2001	96	4.8	23780	29000000	10024648	20384136	36684136	Horror,Mystery,Thriller
tt0243017	Waking Life	2001	99	7.8	57959	n/a	88977	2901447	3176880	Animation,Drama,Fantasy
tt0243133	The Man Who Wasn't There	2001	116	7.5	98679	20000000	664404	7504257	18916623	Crime,Drama
tt0243155	Bridget Jones's Diary	2001	97	6.7	211130	25000000	10733933	71543427	281929795	Comedy,Drama,Romance
tt0243255	Fat Girl	2001	83	6.5	9783	n/a	31237	725854	765705	Drama
tt0243493	The Closet	2001	84	7.0	15930	n/a	n/a	6678894	50104745	Comedy
tt0243585	Stuart Little 2	2002	77	5.4	46907	120000000	15115152	64956806	169956806	Adventure,Animation,Comedy
tt0243609	To End All Wars	2001	125	7.0	9838	14000000	n/a	n/a	n/a	Action,Drama,War
tt0243655	Wet Hot American Summer	2001	97	6.6	51225	5000000	17481	295206	295206	Comedy,Romance
tt0243736	40 Days and 40 Nights	2002	96	5.6	68112	17000000	12229529	37950822	95146283	Comedy,Romance
tt0243794	El Bola	2000	88	7.2	5634	n/a	n/a	n/a	100957	Drama
tt0243862	Italian for Beginners	2000	112	7.0	12402	1000000	66047	4544753	16350876	Comedy,Drama,Romance
tt0243931	Good Advice	2001	93	6.2	6501	n/a	n/a	n/a	475628	Comedy,Romance
tt0244000	American Outlaws	2001	94	6.0	13354	35000000	4855475	13342790	13678913	Action,Western
tt0244244	Swordfish	2001	99	6.5	170825	102000000	18145632	69772969	147080413	Action,Crime,Thriller
tt0244316	Yi Yi	2000	173	8.1	17769	n/a	n/a	1136776	1196218	Drama,Romance
tt0244479	Dark Blue World	2001	112	7.2	5312	5000000	19541	258771	2381183	Action,Drama,Romance
tt0244870	Spiral	2000	90	6.2	6894	1000000	n/a	n/a	n/a	Drama,Fantasy,Horror
tt0244970	Someone Like You...	2001	97	6.1	22461	23000000	10010600	27343067	38689940	Comedy,Romance
tt0245046	Charlotte Gray	2001	121	6.4	10201	20000000	46271	741394	5323109	Drama,Romance,Thriller
tt0245120	The Forsaken	2001	90	5.3	8078	15000000	3020159	7288451	8704851	Action,Horror,Thriller
tt0245238	Lost and Delirious	2001	103	6.9	19227	n/a	41215	307233	396897	Drama,Romance
tt0245429	Spirited Away	2001	125	8.6	577346	19000000	449839	13750644	347742810	Adventure,Animation,Family
tt0245562	Windtalkers	2002	134	6.1	63089	115000000	14520412	40914068	77628265	Action,Drama,War
tt0245574	Y Tu Mamá También	2001	106	7.6	109092	2000000	408091	13839658	33616692	Drama
tt0245674	Thir13en Ghosts	2001	91	5.6	75586	42000000	15165355	41867960	68467960	Horror,Thriller
tt0245686	Joe Dirt	2001	91	5.9	48541	17700000	8016008	27087695	30987695	Adventure,Comedy,Drama
tt0245712	Amores Perros	2000	154	8.1	210682	2000000	61047	5408467	20908467	Drama,Thriller
tt0245803	Bulletproof Monk	2003	104	5.5	46373	52000000	8653542	23358708	37713879	Action,Comedy,Fantasy
tt0245844	The Count of Monte Cristo	2002	131	7.8	122358	35000000	11376150	54234062	75395048	Action,Adventure,Drama
tt0245929	Devils on the Doorstep	2000	139	8.2	6217	n/a	3227	18944	18944	Comedy,Drama,War
tt0246460	Die Another Day	2002	133	6.1	194753	142000000	47072040	160942139	431971116	Action,Adventure,Thriller
tt0246464	Big Trouble	2002	85	6.5	19241	40000000	3545204	7267307	8493890	Comedy,Crime,Thriller
tt0246544	The Musketeer	2001	104	4.9	13680	40000000	10312740	27073640	32073640	Action,Adventure,Romance
tt0246578	Donnie Darko	2001	113	8.0	709038	6000000	110494	1478493	4269636	Drama,Sci-Fi,Thriller
tt0246592	Dummy	2002	91	6.7	6261	n/a	30120	71646	71646	Comedy,Drama,Romance
tt0246677	Heaven	2002	97	7.0	22508	11000000	51909	784399	4247089	Crime,Drama,Romance
tt0246692	Old Men in New Cars: In China They Eat Dogs II	2002	95	6.8	8472	n/a	n/a	n/a	144192	Action,Comedy,Crime
tt0246772	Mostly Martha	2001	109	7.2	7587	n/a	40446	4160475	9852022	Comedy,Drama,Romance
tt0246894	Rollerball	2002	98	3.1	24765	70000000	9013548	18990798	25852764	Action,Sci-Fi,Sport
tt0246989	Tomcats	2001	95	5.4	16944	11000000	6406076	13558739	23430766	Comedy
tt0247196	Before Night Falls	2000	133	7.2	23062	n/a	85230	4242892	8601053	Biography,Drama,Romance
tt0247199	The Believer	2001	98	7.2	35204	1500000	26263	416925	1309316	Drama
tt0247380	The Gleaners & I	2000	82	7.7	5313	n/a	12655	155320	159165	Documentary
tt0247425	In the Bedroom	2001	130	7.4	36192	1700000	93972	35930604	44763181	Crime,Drama
tt0247444	Juwanna Mann	2002	91	4.6	5914	15600000	5474270	13670733	13802599	Comedy,Drama,Romance
tt0247586	Nine Queens	2000	114	7.9	46751	1500000	40724	1222889	12413888	Crime,Drama,Thriller
tt0247638	The Princess Diaries	2001	111	6.3	119108	26000000	22862269	108248956	165335153	Comedy,Family,Romance
tt0247745	Super Troopers	2001	100	7.1	92330	3000000	6203906	18492362	23182223	Comedy,Crime,Mystery
tt0248126	Kabhi Khushi Kabhie Gham...	2001	210	7.4	41210	7500000	n/a	2902000	11334547	Drama,Musical,Romance
tt0248185	Mission Kashmir	2000	154	6.7	5979	n/a	n/a	n/a	n/a	Action,Drama,Thriller
tt0248408	Manitou's Shoe	2001	87	6.7	16382	n/a	n/a	n/a	64492980	Comedy,Western
tt0248667	Ali	2001	157	6.8	89135	107000000	14710892	58203105	87812729	Biography,Drama,Sport
tt0248845	Hedwig and the Angry Inch	2001	95	7.7	30221	6000000	156724	3067312	3644200	Comedy,Drama,Music
tt0249241	Werckmeister Harmonies	2000	145	8.2	11536	n/a	4852	25461	25461	Drama,Mystery
tt0249371	Ashoka the Great	2001	176	6.5	12619	n/a	337464	731277	1340718	Action,Biography,Drama
tt0249380	Rape Me	2000	77	4.5	16190	n/a	n/a	420224	940944	Crime,Drama,Thriller
tt0249462	Billy Elliot	2000	110	7.7	118181	5000000	215681	21995263	109280263	Drama,Music
tt0249478	Domestic Disturbance	2001	89	5.6	23557	75000000	14033112	45246095	54249294	Crime,Mystery,Thriller
tt0249516	Foodfight!	2012	91	1.6	8804	63000000	n/a	n/a	120141	Action,Animation,Comedy
tt0250081	Storytelling	2001	87	6.8	16601	n/a	73688	921445	1318945	Comedy,Drama,Romance
tt0250202	All Over the Guy	2001	95	6.5	4362	n/a	n/a	1022324	1051948	Comedy,Romance
tt0250223	Asterix and Obelix Meet Cleopatra	2002	107	6.6	45832	n/a	n/a	3115188	128027976	Adventure,Comedy,Family
